#loop	basepoint	objectives	function
0	0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	0.5 5.45455 	initial
431	0.5 0 0.2 0.5 0.55 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
432	0.5 0 0.2 0.5 0.6 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
433	0.5 0 0.2 0.5 0.65 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	0.5 3.0618 	HJ_P_Move
434	0.5 0 0.2 0.5 0.7 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
435	0.5 0 0.2 0.5 0.75 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
436	0.5 0 0.2 0.5 0.8 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
437	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	0.5 2.95033 	IntMove
438	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.05 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
439	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	0.5 2.98219 	HJ_P_Move
440	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.5 0 0.45 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
441	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.5 0 0.4 0.3 0 0.4 0.5 0.45 	0.5 2.95033 	PatMove
442	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.45 0 0.4 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
443	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	0.5 2.91844 	PatMove
444	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.05 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
445	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.1 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	0.5 2.95033 	HJ_P_Move
446	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.15 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
447	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.2 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	0.5 2.98219 	HJ_P_Move
448	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.25 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
449	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.3 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	0.5 3.01405 	HJ_P_Move
450	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.35 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	0.5 3.02997 	HJ_P_Move
451	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.4 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
452	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.45 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
453	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.5 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
454	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.4 0.3 0 0.4 0.5 0.45 	0.5 2.91844 	IntMove
455	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.35 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
456	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	0.5 2.88653 	PatMove
457	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.05 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
458	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.1 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	0.5 2.91844 	HJ_P_Move
459	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.15 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
460	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.2 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	0.5 2.95033 	HJ_P_Move
461	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.25 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
462	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.3 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	0.5 2.98219 	HJ_P_Move
463	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.35 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	0.5 2.99812 	HJ_P_Move
464	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.4 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
465	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.45 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
466	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0.5 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
467	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.3 0.3 0 0.4 0.5 0.45 	0.5 2.88653 	IntMove
468	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.25 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
469	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.2 0.3 0 0.4 0.5 0.45 	0.5 2.85461 	PatMove
470	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.15 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
471	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.1 0.3 0 0.4 0.5 0.45 	0.5 2.82267 	PatMove
472	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0.05 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
473	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.3 0 0.4 0.5 0.45 	0.5 2.79071 	PatMove
474	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.3 0 0.4 0.45 0.45 	33333 33333 	HJ_P_Move
475	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.3 0 0.4 0.4 0.45 	0.5 2.75873 	PatMove
476	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.3 0 0.4 0.35 0.45 	33333 33333 	HJ_P_Move
477	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.3 0 0.4 0.3 0.45 	0.5 2.72672 	PatMove
478	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.25 0 0.4 0.3 0.45 	33333 33333 	HJ_P_Move
479	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.3 0.45 	0.5 2.6947 	PatMove
480	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.25 0.45 	33333 33333 	HJ_P_Move
481	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.2 0.45 	0.5 2.66265 	PatMove
482	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.15 0.45 	33333 33333 	HJ_P_Move
483	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.1 0.45 	0.5 2.63058 	PatMove
484	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.05 0.45 	33333 33333 	HJ_P_Move
485	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0 0.45 	0.5 2.59849 	PatMove
486	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0 0.5 	33333 33333 	HJ_P_Move
487	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0 0.55 	0.5 2.63058 	HJ_P_Move
488	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.05 0.55 	33333 33333 	HJ_P_Move
489	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.1 0.55 	0.5 2.66265 	HJ_P_Move
490	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.1 0.5 	33333 33333 	HJ_P_Move
491	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.15 0.5 	33333 33333 	HJ_P_Move
492	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.1 0.5 	33333 33333 	HJ_P_Move
493	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.05 0.5 	33333 33333 	HJ_P_Move
494	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.05 0.55 	33333 33333 	HJ_P_Move
495	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0.1 0.55 	33333 33333 	HJ_P_Move
496	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0 0.45 	0.5 2.59849 	IntMove
497	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.05 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0 0.45 	33333 33333 	HJ_P_Move
498	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0 0.45 	0.5 2.63058 	HJ_P_Move
499	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0 0.4 	33333 33333 	HJ_P_Move
500	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.4 0 0 0.2 0 0.4 0 0.35 	0.5 2.59849 	PatMove
501	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.35 0 0 0.2 0 0.4 0 0.35 	33333 33333 	HJ_P_Move
502	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.3 0 0 0.2 0 0.4 0 0.35 	0.5 2.56637 	PatMove
503	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.3 0 0 0.2 0 0.35 0 0.35 	33333 33333 	HJ_P_Move
504	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.3 0 0 0.2 0 0.3 0 0.35 	0.5 2.53423 	PatMove
505	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.25 0 0 0.2 0 0.3 0 0.35 	33333 33333 	HJ_P_Move
506	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0.3 0 0.35 	0.5 2.50206 	PatMove
507	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0.25 0 0.35 	33333 33333 	HJ_P_Move
508	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0.2 0 0.35 	0.5 2.46986 	PatMove
509	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0.15 0 0.35 	33333 33333 	HJ_P_Move
510	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0.1 0 0.35 	0.5 2.43763 	PatMove
511	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0.05 0 0.35 	33333 33333 	HJ_P_Move
512	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.35 	0.5 2.40538 	PatMove
513	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.4 	33333 33333 	HJ_P_Move
514	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.05 0.4 	33333 33333 	HJ_P_Move
515	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.05 0.35 	33333 33333 	HJ_P_Move
516	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.05 0.3 	0.5 2.40538 	PatMove
517	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.1 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.3 	33333 33333 	HJ_P_Move
518	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.15 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.3 	33333 33333 	HJ_P_Move
519	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.3 	0.5 2.42151 	HJ_P_Move
520	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.05 0.3 	33333 33333 	HJ_P_Move
521	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.1 0.3 	0.5 2.45375 	HJ_P_Move
522	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.1 0.25 	33333 33333 	HJ_P_Move
523	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.1 0.2 	0.5 2.42151 	HJ_P_Move
524	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.1 0.15 	0.5 2.40538 	PatMove
525	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.05 0.15 	33333 33333 	HJ_P_Move
526	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.15 	0.5 2.37309 	PatMove
527	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.2 	33333 33333 	HJ_P_Move
528	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.15 	33333 33333 	HJ_P_Move
529	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.1 	0.5 2.35694 	PatMove
530	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.05 0.1 	33333 33333 	HJ_P_Move
531	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.1 0.1 	0.5 2.38924 	HJ_P_Move
532	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.1 0.05 	33333 33333 	HJ_P_Move
533	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.1 0 	0.5 2.35694 	PatMove
534	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.15 0 	33333 33333 	HJ_P_Move
535	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.2 0 	0.5 2.38924 	HJ_P_Move
536	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.25 0 	33333 33333 	HJ_P_Move
537	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.3 0 	0.5 2.42151 	HJ_P_Move
538	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.35 0 	0.5 2.43763 	HJ_P_Move
539	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.4 0 	33333 33333 	HJ_P_Move
540	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.45 0 	33333 33333 	HJ_P_Move
541	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.5 0 	33333 33333 	HJ_P_Move
542	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.55 0 	33333 33333 	HJ_P_Move
543	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.6 0 	33333 33333 	HJ_P_Move
544	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.2 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.1 	0.5 2.35694 	IntMove
545	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.25 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.1 	33333 33333 	HJ_P_Move
546	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.3 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.1 	0.5 2.38924 	HJ_P_Move
547	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.35 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0 0.1 	0.5 2.40538 	HJ_P_Move
548	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.35 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.05 0.1 	33333 33333 	HJ_P_Move
549	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.35 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.1 0.1 	0.5 2.43763 	HJ_P_Move
550	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0.35 0 0.05 0.1 0.6 0.2 0 0 0.2 0 0 0.1 0.05 	33333 33333 	HJ_P_Move
