#loop	basepoint	objectives	function
396	0.02 0.38 0.02 0.08 0.02 0.02 0.44 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.96187 	PatMove
397	0.02 0.38 0.02 0.08 0.02 0.02 0.41 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.95255 	HJ_P_Move
398	0.02 0.38 0.02 0.08 0.02 0.02 0.38 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.94324 	PatMove
399	0.02 0.38 0.02 0.08 0.02 0.02 0.35 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.93393 	HJ_P_Move
400	0.02 0.38 0.02 0.08 0.02 0.02 0.32 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.92462 	PatMove
401	0.02 0.38 0.02 0.08 0.02 0.02 0.29 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.91531 	HJ_P_Move
402	0.02 0.38 0.02 0.08 0.02 0.02 0.26 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.906 	PatMove
403	0.02 0.38 0.02 0.08 0.02 0.02 0.23 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.89669 	HJ_P_Move
404	0.02 0.38 0.02 0.08 0.02 0.02 0.2 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.88737 	PatMove
405	0.02 0.38 0.02 0.08 0.02 0.02 0.17 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.87806 	HJ_P_Move
406	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.38 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.86875 	PatMove
407	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.35 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.85944 	HJ_P_Move
408	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.32 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.85013 	PatMove
409	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.29 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.84082 	HJ_P_Move
410	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.26 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.83151 	PatMove
411	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.23 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.82219 	HJ_P_Move
412	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.2 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.81288 	PatMove
413	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.17 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.80357 	HJ_P_Move
414	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.14 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.79426 	PatMove
415	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.11 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.78495 	HJ_P_Move
416	0.02 0.38 0.02 0.08 0.02 0.02 0.14 0.02 0.32 0.02 0.08 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.77564 	PatMove
417	0.02 0.38 0.02 0.05 0.02 0.02 0.14 0.02 0.32 0.02 0.08 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.76633 	HJ_P_Move
418	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.08 0.02 0.38 0.26 0.26 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.75701 	PatMove
419	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.08 0.02 0.38 0.26 0.23 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.7477 	HJ_P_Move
420	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.08 0.02 0.38 0.26 0.2 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.73839 	PatMove
421	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.08 0.02 0.38 0.26 0.17 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.72908 	HJ_P_Move
422	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.08 0.02 0.38 0.26 0.14 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.71977 	PatMove
423	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.08 0.02 0.38 0.26 0.11 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.71046 	HJ_P_Move
424	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.08 0.02 0.38 0.26 0.08 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.70114 	PatMove
425	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.05 0.02 0.38 0.26 0.08 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.69183 	HJ_P_Move
426	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.02 0.02 0.38 0.26 0.08 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.68252 	PatMove
427	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.02 0.02 0.38 0.26 0.05 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.67321 	HJ_P_Move
428	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.32 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.6639 	PatMove
429	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.29 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.65459 	HJ_P_Move
430	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.26 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.64527 	PatMove
431	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.23 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.63596 	HJ_P_Move
432	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.2 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.62665 	PatMove
433	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.17 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.61734 	HJ_P_Move
434	0.02 0.38 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.60803 	PatMove
435	0.02 0.35 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.59872 	HJ_P_Move
436	0.02 0.32 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.5894 	PatMove
437	0.02 0.29 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.58009 	HJ_P_Move
438	0.02 0.26 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.57078 	PatMove
439	0.02 0.23 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.56147 	HJ_P_Move
440	0.02 0.2 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.55216 	PatMove
441	0.02 0.17 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.54284 	HJ_P_Move
442	0.02 0.14 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.53353 	PatMove
443	0.02 0.11 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.52422 	HJ_P_Move
444	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.51491 	PatMove
445	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.11 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.5056 	HJ_P_Move
446	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.49628 	PatMove
447	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.05 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.48697 	HJ_P_Move
448	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.26 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.47766 	PatMove
449	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.23 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.46835 	HJ_P_Move
450	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.2 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.45904 	PatMove
451	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.17 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.44972 	HJ_P_Move
452	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.14 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.44041 	PatMove
453	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.11 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.4311 	HJ_P_Move
454	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.38 0.08 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.42179 	PatMove
455	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.35 0.08 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.41248 	HJ_P_Move
456	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.32 0.08 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.40316 	PatMove
457	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.32 0.05 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.39385 	HJ_P_Move
458	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.32 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.38454 	PatMove
459	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.29 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.37523 	HJ_P_Move
460	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.26 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.36591 	PatMove
461	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.23 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.3566 	HJ_P_Move
462	0.02 0.08 0.02 0.02 0.02 0.02 0.14 0.02 0.14 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.34729 	PatMove
463	0.02 0.08 0.02 0.02 0.02 0.02 0.11 0.02 0.14 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.33798 	HJ_P_Move
464	0.02 0.08 0.02 0.02 0.02 0.02 0.08 0.02 0.14 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.32866 	PatMove
465	0.02 0.05 0.02 0.02 0.02 0.02 0.08 0.02 0.14 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.31935 	HJ_P_Move
466	0.02 0.02 0.02 0.02 0.02 0.02 0.08 0.02 0.14 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.31004 	PatMove
467	0.02 0.02 0.02 0.02 0.02 0.02 0.05 0.02 0.14 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.30073 	HJ_P_Move
468	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.29141 	PatMove
469	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.05 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.2821 	HJ_P_Move
470	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.27279 	PatMove
471	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.11 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.26348 	HJ_P_Move
472	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.25416 	PatMove
473	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.05 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.24485 	HJ_P_Move
474	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.23554 	PatMove
475	0.05 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.05 1.23384 	HJ_P_Move
476	0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.2 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.08 1.23068 	PatMove
477	0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.17 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.08 1.22133 	HJ_P_Move
478	0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.08 1.21198 	PatMove
479	0.05 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.05 1.21519 	HJ_P_Move
480	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.21691 	PatMove
481	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.11 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.2076 	HJ_P_Move
482	0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.02 1.19829 	PatMove
483	0.05 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.05 1.19653 	HJ_P_Move
484	0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.08 1.19328 	PatMove
485	0.11 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.11 1.18853 	HJ_P_Move
486	0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.14 1.18227 	PatMove
487	0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.05 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.14 1.17283 	HJ_P_Move
488	0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.14 1.16339 	PatMove
489	0.11 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.11 1.16975 	HJ_P_Move
490	0.08 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.08 1.17458 	PatMove
491	0.11 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.11 1.16975 	HJ_P_Move
492	0.14 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.14 1.16339 	PatMove
493	0.17 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.17 1.15551 	HJ_P_Move
494	0.2 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 	0.2 1.1461 	PatMove
